,casualty_class,sex_of_casualty,age_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
67874,1,1,52,2,0,0,0,0,0,5,1,10
67875,1,2,34,3,0,0,0,0,0,9,1,8
67876,2,2,9,3,0,0,1,0,0,9,1,8
67877,1,1,23,3,0,0,0,0,0,1,1,5
67878,1,2,80,3,0,0,0,0,0,9,1,8
67879,1,1,16,3,0,0,0,0,0,1,1,9
67880,1,2,39,3,0,0,0,0,0,9,1,7
67881,3,1,2,2,9,5,0,0,0,0,1,7
67882,1,1,26,3,0,0,0,0,0,5,3,7
67883,1,1,55,3,0,0,0,0,0,5,3,8
67884,1,1,19,3,0,0,0,0,0,3,2,9
67885,1,1,43,2,0,0,0,0,0,5,1,6
67886,1,1,70,3,0,0,0,0,0,9,1,5
67887,2,2,60,3,0,0,1,0,0,9,1,5
67888,1,2,23,3,0,0,0,0,0,9,2,8
67889,1,1,67,3,0,0,0,0,0,9,2,9
67890,1,1,31,3,0,0,0,0,0,9,1,5
67891,1,2,28,3,0,0,0,0,0,9,1,10
67892,1,1,46,3,0,0,0,0,0,9,1,5
67893,1,2,31,3,0,0,0,0,0,9,1,2
67894,1,1,56,3,0,0,0,0,0,8,1,1
67895,1,2,49,3,0,0,0,0,0,9,1,3
67896,1,2,36,2,0,0,0,0,0,1,1,9
67897,2,1,19,3,0,0,0,0,0,2,1,5
67898,1,1,39,3,0,0,0,0,0,2,1,10
67899,1,2,53,3,0,0,0,0,0,9,1,5
67900,2,1,57,3,0,0,1,0,0,9,1,5
67901,1,1,37,3,0,0,0,0,0,19,1,10
67902,1,1,12,2,0,0,0,0,0,1,1,6
67903,1,1,12,3,0,0,0,0,0,1,1,6
67904,1,1,18,2,0,0,0,0,0,9,1,10
67905,2,1,18,2,0,0,1,0,0,9,1,4
67906,2,1,19,2,0,0,2,0,0,9,2,8
67907,2,1,22,3,0,0,2,0,0,9,1,10
67908,1,1,21,2,0,0,0,0,0,90,1,5
67909,1,1,60,2,0,0,0,0,0,1,1,10
67910,1,2,32,3,0,0,0,0,0,9,1,10
67911,2,1,2,3,0,0,2,0,0,9,1,10
67912,2,1,2,3,0,0,2,0,0,9,1,10
67913,1,1,48,3,0,0,0,0,0,9,3,8
67914,1,1,52,2,0,0,0,0,0,1,1,10
67915,1,2,43,3,0,0,0,0,0,11,1,6
67916,2,2,12,3,0,0,1,0,0,9,1,5
67917,1,1,21,3,0,0,0,0,0,9,1,4
67918,1,1,38,2,0,0,0,0,0,5,1,5
67919,1,1,43,2,0,0,0,0,0,5,1,5
67920,1,1,25,3,0,0,0,0,0,9,1,9
67921,1,1,57,3,0,0,0,0,0,9,1,6
67922,1,1,70,2,0,0,0,0,0,1,1,3
67923,1,1,43,3,0,0,0,0,0,1,1,8
67924,1,1,20,3,0,0,0,0,0,9,1,5
67925,1,2,53,3,0,0,0,0,0,9,1,4
67926,1,1,16,3,0,0,0,0,0,1,1,3
67927,1,1,46,3,0,0,0,0,0,3,1,8
67928,1,1,30,3,0,0,0,0,0,9,1,7
67929,2,1,40,3,0,0,1,0,0,9,1,1
67930,3,2,12,3,5,1,0,0,0,0,1,6
67931,2,2,89,3,0,0,1,0,0,9,3,8
67932,1,1,10,3,0,0,0,0,0,1,1,8
67933,1,2,30,3,0,0,0,0,0,1,1,6
67934,1,1,28,3,0,0,0,0,0,1,1,5
67935,1,2,22,3,0,0,0,0,0,9,3,9
67936,1,1,37,3,0,0,0,0,0,9,1,6
67937,1,2,18,3,0,0,0,0,0,9,1,9
67938,2,1,33,3,0,0,1,0,0,9,1,5
67939,1,1,54,3,0,0,0,0,0,5,1,6
67940,1,1,31,3,0,0,0,0,0,1,1,7
67941,1,2,26,3,0,0,0,0,0,1,1,4
67942,1,1,31,3,0,0,0,0,0,1,1,4
67943,1,1,49,3,0,0,0,0,0,9,1,9
67944,3,2,20,3,5,1,0,0,0,0,1,2
67945,1,2,19,3,0,0,0,0,0,9,1,5
67946,2,2,19,3,0,0,1,0,0,9,1,10
67947,1,1,43,3,0,0,0,0,0,8,1,7
67948,1,2,29,3,0,0,0,0,0,1,1,3
67949,3,1,21,2,5,3,0,0,0,0,1,7
67950,1,1,15,3,0,0,0,0,0,1,1,10
67951,3,1,41,1,5,3,0,0,0,0,3,7
67952,1,1,45,3,0,0,0,0,0,1,1,6
67953,1,1,52,3,0,0,0,0,0,9,2,5
67954,1,1,37,3,0,0,0,0,0,3,1,10
67955,1,1,34,3,0,0,0,0,0,2,1,3
67956,1,1,23,3,0,0,0,0,0,9,1,9
67957,1,2,49,3,0,0,0,0,0,1,3,8
67958,1,1,39,3,0,0,0,0,0,1,1,6
67959,1,1,79,3,0,0,0,0,0,9,1,10
67960,1,1,41,3,0,0,0,0,0,1,1,6
67961,1,1,66,3,0,0,0,0,0,1,1,7
67962,1,2,38,3,0,0,0,0,0,9,1,10
67963,3,2,11,3,5,2,0,0,0,0,1,7
67964,1,1,6,3,0,0,0,0,0,1,1,1
67965,1,1,16,2,0,0,0,0,0,3,1,9
67966,1,1,30,3,0,0,0,0,0,90,1,6
67967,1,1,51,3,0,0,0,0,0,1,1,5
67968,1,2,75,3,0,0,0,0,0,9,2,5
67969,1,2,38,3,0,0,0,0,0,1,1,10
67970,1,1,28,2,0,0,0,0,0,5,2,8
67971,2,2,60,2,0,0,1,0,0,9,1,3
67972,1,1,55,2,0,0,0,0,0,5,1,5
67973,1,1,19,3,0,0,0,0,0,9,2,10
67974,2,2,18,3,0,0,1,0,0,9,3,9
67975,1,1,41,3,0,0,0,0,0,9,1,7
67976,1,2,49,3,0,0,0,0,0,9,1,5
67977,1,1,28,2,0,0,0,0,0,3,1,8
67978,1,1,20,3,0,0,0,0,0,9,3,8
67979,2,2,22,2,0,0,1,0,0,9,3,8
67980,2,1,22,3,0,0,2,0,0,9,3,8
67981,3,1,21,3,5,1,0,0,0,0,1,5
67982,1,2,46,3,0,0,0,0,0,9,1,4
67983,1,2,37,3,0,0,0,0,0,9,1,3
67984,1,1,31,3,0,0,0,0,0,1,1,7
67985,1,1,18,3,0,0,0,0,0,3,1,7
67986,1,2,35,3,0,0,0,0,0,9,1,9
67987,1,1,57,3,0,0,0,0,0,9,2,8
67988,2,2,51,3,0,0,1,0,0,9,2,8
67989,1,2,63,2,0,0,0,0,0,9,1,6
67990,2,2,25,2,0,0,2,0,0,9,1,3
67991,1,2,65,3,0,0,0,0,0,9,2,9
67992,1,1,52,2,0,0,0,0,0,1,1,10
67993,1,1,26,2,0,0,0,0,0,2,1,8
67994,1,2,49,3,0,0,0,0,0,9,2,9
67995,2,2,15,3,0,0,1,0,0,9,2,9
67996,1,1,35,3,0,0,0,0,0,1,1,8
67997,1,1,38,3,0,0,0,0,0,9,1,6
67998,1,1,31,3,0,0,0,0,0,9,1,8
67999,2,2,27,3,0,0,1,0,0,9,3,9
68000,1,2,29,3,0,0,0,0,0,9,1,10
68001,1,2,52,3,0,0,0,0,0,9,3,8
68002,1,1,54,2,0,0,0,0,0,1,1,10
68003,2,1,27,3,0,0,1,0,0,9,3,9
68004,1,1,48,3,0,0,0,0,0,1,1,8
68005,1,1,18,3,0,0,0,0,0,3,1,8
68006,1,2,21,3,0,0,0,0,0,3,1,6
68007,1,1,50,2,0,0,0,0,0,1,2,6
68008,1,2,23,3,0,0,0,0,0,9,1,8
68009,3,2,16,2,4,1,0,0,0,0,1,7
68010,1,1,36,3,0,0,0,0,0,9,1,3
68011,1,1,61,3,0,0,0,0,0,1,1,10
68012,1,1,22,2,0,0,0,0,0,3,1,2
68013,1,1,31,2,0,0,0,0,0,1,1,10
68014,1,1,16,3,0,0,0,0,0,1,1,8
68015,1,1,61,2,0,0,0,0,0,5,1,10
68016,1,1,32,3,0,0,0,0,0,19,1,5
68017,1,1,53,3,0,0,0,0,0,19,1,10
68018,2,1,3,3,0,0,2,0,0,9,3,9
68019,2,1,50,2,0,0,1,0,0,9,1,2
68020,2,2,43,3,0,0,2,0,0,9,3,10
68021,1,1,17,3,0,0,0,0,0,1,1,5
68022,1,1,35,3,0,0,0,0,0,1,1,6
68023,1,2,58,3,0,0,0,0,0,1,1,7
68024,1,1,25,2,0,0,0,0,0,1,1,8
68025,1,1,44,3,0,0,0,0,0,1,1,3
68026,1,1,21,3,0,0,0,0,0,19,1,9
68027,1,1,88,3,0,0,0,0,0,9,1,9
68028,1,1,83,3,0,0,0,0,0,1,1,8
68029,1,1,38,2,0,0,0,0,0,1,1,8
68030,1,1,37,3,0,0,0,0,0,9,2,8
68031,2,1,20,3,0,0,2,0,0,9,1,9
68032,2,2,34,3,0,0,1,0,0,9,1,7
68033,2,1,24,2,0,0,2,0,0,9,1,6
68034,1,1,70,2,0,0,0,0,0,5,1,6
68035,3,1,11,3,5,3,0,0,0,0,1,7
68036,1,2,18,3,0,0,0,0,0,1,2,8
68037,1,2,26,3,0,0,0,0,0,9,1,3
68038,1,1,24,3,0,0,0,0,0,9,2,7
68039,1,1,59,3,0,0,0,0,0,9,1,8
68040,1,1,73,3,0,0,0,0,0,9,3,8
68041,1,1,65,3,0,0,0,0,0,9,3,8
68042,2,1,63,3,0,0,1,0,0,9,3,8
68043,3,2,12,3,5,1,0,0,0,0,1,7
68044,1,1,55,2,0,0,0,0,0,5,3,10
68045,1,2,43,2,0,0,0,0,0,9,2,8
68046,2,2,58,3,0,0,1,0,0,9,2,9
68047,1,2,61,3,0,0,0,0,0,1,3,8
68048,1,2,42,3,0,0,0,0,0,9,1,5
68049,1,1,63,3,0,0,0,0,0,9,1,2
68050,1,2,72,3,0,0,0,0,0,9,1,10
68051,1,1,39,3,0,0,0,0,0,1,2,6
68052,1,1,16,3,0,0,0,0,0,1,1,5
68053,1,2,38,3,0,0,0,0,0,9,1,10
68054,3,1,55,3,6,8,0,0,0,0,1,10
68055,1,2,28,3,0,0,0,0,0,1,1,9
68056,1,1,55,3,0,0,0,0,0,4,1,3
68057,1,1,38,3,0,0,0,0,0,9,1,2
68058,1,1,55,2,0,0,0,0,0,19,1,6
68059,1,1,48,3,0,0,0,0,0,9,1,8
68060,1,1,68,2,0,0,0,0,0,9,3,6
68061,1,1,50,3,0,0,0,0,0,5,1,3
68062,1,2,83,3,0,0,0,0,0,1,1,10
68063,1,1,23,2,0,0,0,0,0,9,1,3
68064,1,2,61,2,0,0,0,0,0,9,1,9
68065,1,1,50,3,0,0,0,0,0,1,3,7
68066,1,1,16,3,0,0,0,0,0,2,1,2
68067,1,1,53,2,0,0,0,0,0,5,3,10
68068,1,2,33,3,0,0,0,0,0,9,1,6
68069,2,1,59,3,0,0,1,0,0,9,1,1
68070,2,1,21,3,0,0,0,0,0,20,1,3
68071,2,1,28,3,0,0,0,0,0,20,1,4
68072,2,2,37,2,0,0,0,0,0,20,1,6
68073,1,1,48,3,0,0,0,0,0,20,1,10
68074,1,1,27,3,0,0,0,0,0,5,1,4
68075,1,1,26,3,0,0,0,0,0,4,1,4
68076,1,2,23,3,0,0,0,0,0,1,1,8
68077,2,1,45,3,0,0,1,0,0,9,1,7
68078,1,1,38,3,0,0,0,0,0,5,1,10
68079,2,2,48,3,0,0,2,0,0,9,3,9
68080,1,2,66,2,0,0,0,0,0,1,1,6
68081,1,1,56,1,0,0,0,0,0,9,2,9
68082,1,2,50,3,0,0,0,0,0,9,1,4
68083,1,1,19,3,0,0,0,0,0,9,1,7
68084,1,1,35,3,0,0,0,0,0,3,1,8
68085,1,1,23,3,0,0,0,0,0,1,1,5
68086,1,2,43,3,0,0,0,0,0,9,1,5
68087,2,1,11,3,0,0,2,0,0,9,1,5
68088,2,1,3,3,0,0,2,0,0,9,1,5
68089,1,1,85,3,0,0,0,0,0,9,1,10
68090,1,2,36,3,0,0,0,0,0,19,1,3
68091,2,2,12,3,0,0,0,0,0,19,1,4
68092,2,2,13,3,0,0,0,0,0,19,1,1
68093,1,1,32,2,0,0,0,0,0,1,1,6
68094,3,1,14,3,6,7,0,0,0,0,1,5
68095,1,2,39,3,0,0,0,0,0,9,1,10
68096,1,2,43,3,0,0,0,0,0,9,1,5
68097,1,1,38,3,0,0,0,0,0,1,1,5
68098,1,1,82,3,0,0,0,0,0,9,1,5
68099,1,1,43,3,0,0,0,0,0,9,1,4
68100,1,1,21,3,0,0,0,0,0,3,1,9
68101,1,1,63,3,0,0,0,0,0,1,1,8
68102,1,2,34,3,0,0,0,0,0,9,1,10
68103,1,2,45,3,0,0,0,0,0,9,1,6
68104,1,2,62,3,0,0,0,0,0,9,1,2
68105,1,1,27,3,0,0,0,0,0,1,1,5
68106,1,1,36,3,0,0,0,0,0,9,1,10
68107,1,1,54,3,0,0,0,0,0,9,3,9
68108,2,1,55,3,0,0,1,0,0,9,3,9
68109,1,1,50,2,0,0,0,0,0,1,1,7
68110,1,2,81,1,0,0,0,0,0,9,1,9
68111,1,1,41,3,0,0,0,0,0,20,1,7
68112,1,2,65,3,0,0,0,0,0,1,3,7
68113,1,2,21,3,0,0,0,0,0,9,3,10
68114,3,2,73,2,5,1,0,0,0,0,2,9
68115,1,1,18,3,0,0,0,0,0,9,1,6
68116,2,2,18,3,0,0,1,0,0,9,1,5
68117,1,1,18,3,0,0,0,0,0,9,1,5
68118,2,1,19,3,0,0,2,0,0,9,1,2
68119,1,1,24,3,0,0,0,0,0,9,1,9
68120,2,1,24,2,0,0,1,0,0,9,1,4
68121,2,2,21,3,0,0,2,0,0,9,2,9
68122,1,1,21,2,0,0,0,0,0,3,1,10
68123,1,1,33,2,0,0,0,0,0,2,2,9
68124,1,1,29,3,0,0,0,0,0,9,1,4
68125,1,1,26,3,0,0,0,0,0,3,1,8
68126,1,2,26,3,0,0,0,0,0,9,1,4
68127,1,2,51,3,0,0,0,0,0,9,1,6
68128,1,2,30,3,0,0,0,0,0,9,1,8
68129,1,1,50,3,0,0,0,0,0,1,1,8
68130,1,1,38,3,0,0,0,0,0,1,1,10
68131,1,1,29,3,0,0,0,0,0,1,1,8
68132,3,1,25,3,1,1,0,0,0,0,1,6
68133,1,1,19,3,0,0,0,0,0,3,1,2
68134,1,1,49,3,0,0,0,0,0,9,1,10
68135,1,2,29,3,0,0,0,0,0,9,2,9
68136,1,1,17,3,0,0,0,0,0,1,1,9
68137,1,1,21,3,0,0,0,0,0,9,1,6
68138,1,1,38,3,0,0,0,0,0,9,1,6
68139,1,1,25,3,0,0,0,0,0,9,1,3
68140,1,1,28,3,0,0,0,0,0,1,1,8
68141,1,2,75,2,0,0,0,0,0,9,3,8
68142,1,1,57,3,0,0,0,0,0,9,1,7
68143,1,1,18,3,0,0,0,0,0,3,1,5
68144,1,2,63,3,0,0,0,0,0,9,1,10
68145,1,1,25,3,0,0,0,0,0,97,1,7
68146,1,1,48,3,0,0,0,0,0,1,1,10
68147,1,1,47,3,0,0,0,0,0,3,1,7
68148,1,1,50,3,0,0,0,0,0,1,1,9
68149,1,1,19,3,0,0,0,0,0,3,1,10
68150,1,1,15,2,0,0,0,0,0,97,1,1
68151,2,1,16,2,0,0,0,0,0,97,1,1
68152,1,1,37,2,0,0,0,0,0,9,3,8
68153,1,2,39,3,0,0,0,0,0,1,1,6
68154,1,2,22,3,0,0,0,0,0,1,1,10
68155,1,1,31,3,0,0,0,0,0,9,1,8
68156,2,2,44,3,0,0,1,0,0,8,1,7
68157,1,1,34,3,0,0,0,0,0,1,1,10
68158,1,1,49,3,0,0,0,0,0,9,3,8
68159,1,2,59,3,0,0,0,0,0,9,3,8
68160,1,1,20,3,0,0,0,0,0,9,1,2
68161,1,1,62,3,0,0,0,0,0,9,1,3
68162,3,2,14,3,5,1,0,0,0,0,1,10
68163,1,1,41,3,0,0,0,0,0,9,1,8
68164,1,1,39,3,0,0,0,0,0,9,1,7
68165,1,2,41,3,0,0,0,0,0,9,1,5
68166,1,1,40,3,0,0,0,0,0,5,1,9
68167,3,2,22,3,5,1,0,0,0,0,1,8
68168,1,2,53,3,0,0,0,0,0,9,3,6
68169,2,1,49,3,0,0,0,0,0,19,1,3
68170,1,1,22,3,0,0,0,0,0,4,1,10
68171,1,2,52,3,0,0,0,0,0,9,1,4
68172,1,1,41,3,0,0,0,0,0,9,1,3
68173,2,2,47,3,0,0,1,0,0,9,1,3
68174,1,1,37,3,0,0,0,0,0,1,1,7
68175,1,1,52,2,0,0,0,0,0,9,1,7
68176,3,1,22,3,6,5,0,0,0,0,2,8
68177,1,1,41,3,0,0,0,0,0,1,1,7
68178,1,1,27,3,0,0,0,0,0,9,1,7
68179,2,1,37,3,0,0,1,0,0,9,1,7
68180,1,1,41,2,0,0,0,0,0,5,1,6
68181,1,2,48,3,0,0,0,0,0,9,2,10
68182,1,2,39,3,0,0,0,0,0,9,1,8
68183,2,1,40,3,0,0,1,0,0,9,1,8
68184,2,1,9,3,0,0,2,0,0,9,1,8
68185,1,1,27,1,0,0,0,0,0,9,1,6
68186,1,2,42,3,0,0,0,0,0,1,3,10
68187,1,1,55,3,0,0,0,0,0,9,2,9
68188,1,2,51,3,0,0,0,0,0,9,1,9
68189,1,1,63,3,0,0,0,0,0,1,1,8
68190,1,1,36,3,0,0,0,0,0,1,1,7
68191,1,1,19,3,0,0,0,0,0,9,1,10
68192,1,1,56,3,0,0,0,0,0,9,1,10
68193,1,1,82,1,0,0,0,0,0,9,3,9
68194,1,2,38,3,0,0,0,0,0,9,1,5
68195,1,2,23,3,0,0,0,0,0,9,1,1
68196,2,2,41,3,0,0,1,0,0,9,1,2
68197,2,2,50,2,0,0,2,0,0,9,1,3
68198,2,2,24,3,0,0,2,0,0,9,1,7
68199,2,1,16,3,0,0,2,0,0,9,1,9
68200,1,1,27,3,0,0,0,0,0,1,1,8
68201,1,1,37,3,0,0,0,0,0,4,1,9
68202,1,1,41,3,0,0,0,0,0,3,1,3
68203,1,1,66,3,0,0,0,0,0,9,1,2
68204,1,1,42,3,0,0,0,0,0,9,3,9
68205,2,1,38,3,0,0,1,0,0,9,3,9
68206,1,1,15,3,0,0,0,0,0,1,1,10
68207,1,1,19,3,0,0,0,0,0,3,1,10
68208,1,1,32,3,0,0,0,0,0,9,2,9
68209,1,1,71,3,0,0,0,0,0,9,2,10
68210,1,2,59,2,0,0,0,0,0,9,1,10
68211,1,2,52,2,0,0,0,0,0,9,2,9
68212,1,1,48,3,0,0,0,0,0,1,1,6
68213,1,1,56,2,0,0,0,0,0,19,1,2
68214,1,1,32,3,0,0,0,0,0,3,1,5
68215,1,2,24,3,0,0,0,0,0,9,1,7
68216,1,1,63,3,0,0,0,0,0,1,1,5
68217,1,1,18,3,0,0,0,0,0,1,1,1
68218,1,1,11,3,0,0,0,0,0,1,1,9
68219,1,1,44,3,0,0,0,0,0,1,1,10
68220,1,2,55,3,0,0,0,0,0,9,2,8
68221,3,1,31,3,9,5,0,0,0,0,3,7
68222,1,1,43,2,0,0,0,0,0,2,1,6
68223,1,1,19,2,0,0,0,0,0,3,1,10
68224,1,1,23,3,0,0,0,0,0,9,1,10
68225,1,1,52,3,0,0,0,0,0,9,1,10
68226,1,1,44,3,0,0,0,0,0,8,1,4
68227,1,2,34,3,0,0,0,0,0,9,1,3
68228,1,1,26,3,0,0,0,0,0,21,3,8
68229,3,1,27,3,9,5,0,0,0,0,1,10
68230,1,1,20,3,0,0,0,0,0,9,1,7
68231,1,2,57,3,0,0,0,0,0,9,3,9
68232,1,1,25,3,0,0,0,0,0,9,1,7
68233,1,1,19,3,0,0,0,0,0,1,1,8
68234,1,2,21,3,0,0,0,0,0,9,1,5
68235,1,1,74,2,0,0,0,0,0,1,1,4
68236,1,1,34,3,0,0,0,0,0,19,1,6
68237,1,2,63,3,0,0,0,0,0,9,3,8
68238,1,2,6,3,0,0,0,0,0,1,1,5
68239,1,2,77,2,0,0,0,0,0,9,1,5
68240,1,1,19,3,0,0,0,0,0,3,1,4
68241,1,1,40,3,0,0,0,0,0,8,1,7
68242,1,2,60,3,0,0,0,0,0,9,3,5
68243,1,2,25,3,0,0,0,0,0,1,1,7
68244,3,2,69,3,5,1,0,0,0,0,1,8
68245,1,1,27,2,0,0,0,0,0,5,2,8
68246,1,1,35,2,0,0,0,0,0,5,2,10
68247,1,1,17,3,0,0,0,0,0,1,1,5
68248,1,1,18,3,0,0,0,0,0,1,1,5
68249,1,1,43,3,0,0,0,0,0,20,1,1
68250,1,1,53,3,0,0,0,0,0,19,1,7
68251,1,1,31,3,0,0,0,0,0,9,1,7
68252,1,1,41,3,0,0,0,0,0,9,3,5
68253,1,1,30,3,0,0,0,0,0,1,1,10
68254,1,1,38,3,0,0,0,0,0,9,1,3
68255,1,2,46,3,0,0,0,0,0,9,3,9
68256,2,1,14,3,0,0,1,0,0,9,3,9
68257,2,1,12,3,0,0,2,0,0,9,3,9
68258,1,2,50,3,0,0,0,0,0,9,1,4
68259,1,1,39,3,0,0,0,0,0,1,1,6
68260,1,1,38,3,0,0,0,0,0,8,1,2
68261,1,1,38,3,0,0,0,0,0,1,1,9
68262,1,1,30,3,0,0,0,0,0,9,1,3
68263,1,1,43,3,0,0,0,0,0,9,1,9
68264,1,2,30,3,0,0,0,0,0,9,1,9
68265,1,2,28,3,0,0,0,0,0,9,1,10
68266,1,2,29,1,0,0,0,0,0,9,2,10
68267,2,1,6,1,0,0,2,0,0,9,2,10
68268,2,2,1,2,0,0,2,0,0,9,2,10
68269,1,1,30,3,0,0,0,0,0,3,1,2
68270,1,1,28,3,0,0,0,0,0,22,1,5
68271,1,1,26,3,0,0,0,0,0,9,1,10
68272,1,1,53,3,0,0,0,0,0,1,1,8
68273,1,1,14,3,0,0,0,0,0,1,1,10
68274,1,2,40,3,0,0,0,0,0,9,1,2
68275,1,2,55,3,0,0,0,0,0,9,1,5
68276,1,1,75,3,0,0,0,0,0,9,1,7
68277,3,2,13,3,5,3,0,0,0,0,1,7
68278,1,1,44,3,0,0,0,0,0,9,1,4
68279,1,1,69,3,0,0,0,0,0,22,1,10
68280,1,2,60,3,0,0,0,0,0,9,1,6
68281,1,1,37,3,0,0,0,0,0,9,1,4
68282,1,1,51,3,0,0,0,0,0,1,2,9
68283,1,2,38,3,0,0,0,0,0,9,1,10
68284,1,1,40,2,0,0,0,0,0,1,1,6
68285,2,2,20,3,0,0,1,0,0,9,1,10
68286,1,1,57,3,0,0,0,0,0,9,1,5
68287,1,1,49,2,0,0,0,0,0,21,1,4
68288,1,1,27,3,0,0,0,0,0,1,3,9
68289,3,1,23,3,5,3,0,0,0,0,1,9
68290,1,2,46,3,0,0,0,0,0,9,1,9
68291,3,1,7,3,5,3,0,0,0,0,1,4
68292,1,2,60,3,0,0,0,0,0,9,3,9
68293,1,1,60,3,0,0,0,0,0,1,2,9
68294,1,2,26,3,0,0,0,0,0,9,2,6
68295,1,2,36,3,0,0,0,0,0,9,1,10
68296,1,1,31,3,0,0,0,0,0,9,1,7
68297,1,1,53,3,0,0,0,0,0,3,1,2
68298,1,1,58,3,0,0,0,0,0,9,3,8
68299,1,1,29,3,0,0,0,0,0,9,1,3
68300,1,2,44,3,0,0,0,0,0,9,1,10
68301,2,1,25,3,0,0,1,0,0,9,1,9
68302,1,1,40,3,0,0,0,0,0,1,2,7
68303,1,1,50,2,0,0,0,0,0,9,1,3
68304,1,1,20,3,0,0,0,0,0,1,1,7
68305,2,1,19,3,0,0,0,0,0,1,1,7
68306,1,2,29,3,0,0,0,0,0,9,1,10
68307,2,1,27,3,0,0,1,0,0,9,1,10
68308,1,2,29,3,0,0,0,0,0,9,1,4
68309,1,1,43,2,0,0,0,0,0,1,3,9
68310,1,1,31,2,0,0,0,0,0,19,1,2
68311,1,1,58,3,0,0,0,0,0,9,3,8
68312,1,2,42,3,0,0,0,0,0,9,1,3
68313,1,1,35,3,0,0,0,0,0,9,1,10
68314,1,1,78,3,0,0,0,0,0,9,3,7
68315,1,1,44,3,0,0,0,0,0,9,1,4
68316,1,1,38,3,0,0,0,0,0,9,1,4
68317,1,1,39,3,0,0,0,0,0,9,1,9
68318,1,1,63,3,0,0,0,0,0,9,1,5
68319,1,2,42,3,0,0,0,0,0,9,3,8
68320,1,1,53,2,0,0,0,0,0,1,3,9
68321,2,1,19,2,0,0,1,0,0,9,1,1
68322,2,2,18,2,0,0,2,0,0,9,1,1
68323,1,1,48,3,0,0,0,0,0,9,1,10
68324,1,1,58,3,0,0,0,0,0,1,1,4
68325,1,1,31,3,0,0,0,0,0,9,1,3
68326,1,1,25,2,0,0,0,0,0,9,1,7
68327,1,1,39,3,0,0,0,0,0,9,1,8
68328,2,1,57,3,0,0,1,0,0,9,1,8
68329,2,1,17,2,0,0,1,0,0,9,1,9
68330,3,2,60,3,5,3,0,0,0,0,2,6
68331,1,1,33,3,0,0,0,0,0,9,1,10
68332,3,1,29,1,5,1,0,0,0,0,2,9
68333,1,1,42,3,0,0,0,0,0,9,2,10
68334,1,2,32,3,0,0,0,0,0,9,1,5
68335,2,1,33,3,0,0,1,0,0,9,1,3
68336,2,1,8,3,0,0,2,0,0,9,1,5
68337,2,2,23,3,0,0,1,0,0,9,1,10
68338,1,1,31,3,0,0,0,0,0,19,1,5
68339,1,2,26,3,0,0,0,0,0,9,1,4
68340,1,1,50,3,0,0,0,0,0,20,1,1
68341,1,2,47,3,0,0,0,0,0,9,1,3
68342,1,1,32,3,0,0,0,0,0,9,1,4
68343,1,1,54,3,0,0,0,0,0,9,1,4
68344,1,1,22,3,0,0,0,0,0,1,1,10
68345,3,1,3,3,5,1,0,0,0,0,1,3
68346,1,1,38,2,0,0,0,0,0,9,3,8
68347,1,1,13,2,0,0,0,0,0,1,1,6
68348,1,1,35,3,0,0,0,0,0,1,1,9
68349,1,1,40,3,0,0,0,0,0,9,1,6
68350,3,1,46,3,5,1,0,0,0,0,1,1
68351,1,1,49,3,0,0,0,0,0,1,1,4
68352,1,2,29,3,0,0,0,0,0,9,1,5
68353,1,1,48,3,0,0,0,0,0,9,1,4
68354,3,1,37,3,5,1,0,0,0,0,1,5
68355,1,1,21,3,0,0,0,0,0,1,1,3
68356,1,1,18,3,0,0,0,0,0,9,1,9
68357,1,1,77,3,0,0,0,0,0,9,3,7
68358,1,1,28,2,0,0,0,0,0,90,1,4
68359,1,2,54,3,0,0,0,0,0,9,1,5
68360,1,1,17,3,0,0,0,0,0,9,1,2
68361,1,1,15,3,0,0,0,0,0,1,1,9
68362,2,1,2,3,0,0,2,0,0,9,3,7
68363,1,1,28,3,0,0,0,0,0,4,1,4
68364,1,1,58,1,0,0,0,0,0,9,2,8
68365,2,2,17,2,0,0,1,0,0,9,2,8
68366,1,2,53,3,0,0,0,0,0,9,3,9
68367,1,1,48,1,0,0,0,0,0,5,1,8
68368,1,1,25,2,0,0,0,0,0,9,1,10
68369,1,2,58,3,0,0,0,0,0,9,1,9
68370,1,2,68,3,0,0,0,0,0,9,3,6
68371,1,1,21,2,0,0,0,0,0,3,1,10
68372,1,1,50,3,0,0,0,0,0,9,2,9
68373,1,2,48,3,0,0,0,0,0,9,1,8
68374,2,2,15,3,0,0,1,0,0,9,1,8
68375,1,1,58,2,0,0,0,0,0,1,1,10
68376,1,1,42,2,0,0,0,0,0,1,1,10
68377,1,2,33,3,0,0,0,0,0,1,1,6
68378,1,1,57,2,0,0,0,0,0,5,1,4
68379,3,1,8,2,5,4,0,0,0,0,1,3
68380,1,1,40,3,0,0,0,0,0,9,1,4
68381,1,2,26,3,0,0,0,0,0,9,1,3
68382,1,1,41,3,0,0,0,0,0,8,1,5
68383,2,1,32,3,0,0,1,0,0,9,1,10
68384,1,1,71,3,0,0,0,0,0,9,1,10
68385,1,1,28,3,0,0,0,0,0,9,1,10
68386,1,2,19,3,0,0,0,0,0,9,1,7
68387,1,1,39,3,0,0,0,0,0,3,1,4
